Date,Person_ID,Age,Gender,Sleep Start Time,Sleep End Time,Total Sleep Hours,Sleep Quality,Exercise (mins/day),Caffeine Intake (mg),Screen Time Before Bed (mins),Work Hours (hrs/day),Productivity Score,Mood Score,Stress Level
7/18/2024,1500,28,Female,21.95,3.09,5.14,4,71,52,122,11.36262861,9,4,9
4/28/2024,5491,37,Male,20.62,4.99,8.37,9,52,279,80,10.94774381,8,7,1
3/8/2024,3154,35,Male,22.57,4.72,6.15,10,58,84,95,11.01926365,5,10,9
7/13/2024,3933,37,Male,22.35,4.88,6.53,3,61,143,127,11.27402156,4,9,7
9/30/2024,9075,27,Male,20.22,1.87,5.66,5,21,182,45,4.929081505,5,4,3
12/3/2024,3435,22,Male,23.83,7.28,7.45,3,34,115,44,5.992338285,8,4,2
5/14/2024,3484,42,Female,21.97,2.66,4.7,1,63,268,71,9.411115024,9,3,3
2/15/2024,4748,55,Female,21.27,2.39,5.12,10,34,110,101,8.247501427,6,4,8
7/2/2024,3400,47,Female,22.25,4.62,6.37,2,0,93,97,5.197253072,2,6,8
11/12/2024,6938,50,Female,20.72,5.01,8.3,6,28,180,111,6.292463561,3,10,2
3/31/2024,4185,23,Female,21.98,6.96,8.98,3,34,57,35,11.95061658,8,3,9
7/7/2024,1293,19,Male,22.5,4.86,6.36,5,46,99,22,11.83516584,7,10,9
6/26/2024,3641,51,Male,20.73,2.68,5.95,4,72,135,93,5.092306219,4,2,2
11/12/2024,2610,57,Male,23.42,6.21,6.79,6,30,240,168,5.676580963,6,2,9
1/10/2024,8107,55,Male,20.53,4.04,7.51,7,31,126,47,5.407690549,10,10,7
2/4/2024,6231,47,Female,23.93,7.31,7.37,10,82,64,68,5.131068434,6,8,4
5/1/2024,2739,23,Male,23.6,5.44,5.84,2,7,63,41,8.475216927,9,5,9
5/14/2024,8137,27,Male,20.03,2.78,6.75,3,69,131,17,4.646233711,4,6,4
8/19/2024,9341,43,Female,21.95,6.2,8.25,9,56,139,158,7.913299503,6,2,6
2/5/2024,6137,40,Male,20.72,5.07,8.36,7,43,108,128,6.26152138,5,3,2
3/19/2024,1981,51,Female,22.65,7.27,8.62,7,89,205,57,9.218769981,8,1,7
11/21/2024,6083,47,Female,20.9,4.75,7.85,2,43,21,30,10.83414154,5,4,2
4/14/2024,3985,49,Female,21.05,5.72,8.67,7,9,15,166,10.32600133,9,7,8
8/16/2024,4168,42,Female,20.65,2.08,5.43,6,18,260,153,11.58311727,4,7,2
11/29/2024,7448,41,Male,23.97,4.78,4.81,7,9,64,132,4.219941263,4,5,3
10/17/2024,7475,47,Male,21.35,3.18,5.83,9,46,68,103,10.02780484,8,8,2
3/6/2024,5271,19,Male,21.25,5.43,8.18,9,50,126,150,10.5421775,6,2,10
9/12/2024,1422,23,Male,20.75,2.71,5.96,4,8,42,6,11.46792936,6,4,10
6/10/2024,8267,24,Male,22.85,3.59,4.74,8,39,216,132,9.315147318,3,2,9
8/19/2024,6220,20,Male,21.58,6.25,8.67,3,28,224,153,7.408155238,6,5,9
7/12/2024,3728,53,Male,21.93,3.11,5.18,6,22,79,171,8.556169173,10,6,8
1/14/2024,9833,39,Male,22.33,4.78,6.44,7,5,177,43,5.710024858,5,3,8
12/26/2024,4599,19,Male,22.38,6.12,7.73,3,14,67,170,8.660670905,9,1,8
11/9/2024,3774,54,Male,22.63,7.71,9.07,3,61,93,84,4.328794523,9,2,3
1/28/2024,8967,58,Female,22.97,6.96,8,8,40,69,23,6.745178039,8,2,8
9/6/2024,6434,33,Male,23.28,6.73,7.44,10,22,35,37,9.414207614,7,2,2
4/6/2024,4282,26,Female,22.92,3.91,5,10,25,59,127,6.355042871,8,8,10
5/12/2024,4314,57,Female,20.67,4.54,7.87,2,9,114,149,10.40548465,4,1,2
4/18/2024,7026,54,Female,23.28,7.33,8.05,10,46,230,125,9.824205881,6,9,8
7/8/2024,8157,39,Male,23.72,7.74,8.02,10,33,270,50,11.42759703,4,5,1
8/5/2024,1823,57,Male,23.88,6.69,6.8,8,34,179,158,9.083423366,7,4,4
10/31/2024,8083,54,Female,21.83,3.28,5.45,10,3,160,80,6.416644796,10,4,10
12/15/2024,2149,38,Male,22.62,3.55,4.93,6,56,19,112,4.474471158,7,3,2
9/5/2024,5942,49,Male,23.9,7.66,7.76,3,5,261,121,7.886797847,9,8,7
10/17/2024,3495,54,Female,20.68,1.53,4.85,8,83,240,113,11.94997475,5,10,6
3/8/2024,4096,30,Male,23.12,7.45,8.33,8,0,110,46,10.65400692,4,6,10
11/13/2024,5597,31,Male,21.07,2.08,5.02,9,53,222,143,5.085701562,10,3,6
11/21/2024,2672,38,Male,21.48,5.43,7.95,8,3,286,154,8.570911757,9,5,6
5/17/2024,3200,35,Male,23.23,3.83,4.6,10,60,117,78,4.915858708,8,4,8
3/8/2024,4066,29,Female,20.58,5.82,9.23,7,32,47,32,8.607778008,5,10,5
5/11/2024,8418,43,Male,21.5,4.2,6.7,9,47,291,176,11.42780905,9,5,10
5/2/2024,2218,42,Female,23.68,8.23,8.55,8,24,260,138,4.695894079,8,6,8
10/24/2024,6148,24,Male,20.2,4.68,8.48,6,15,296,179,7.896354396,5,5,8
4/9/2024,3786,51,Female,23.45,8.95,9.5,5,12,227,8,6.898314221,9,10,7
8/4/2024,4990,20,Female,20.73,3.69,6.96,1,18,231,55,8.67464908,9,7,10
6/19/2024,4906,27,Female,23.33,5.63,6.29,2,40,151,34,5.685639711,9,3,3
8/16/2024,3901,46,Male,20.52,3.48,6.96,10,48,86,83,4.995726359,9,9,9
4/1/2024,7098,50,Male,20.15,1.91,5.76,9,5,233,118,9.924151517,5,3,5
6/24/2024,9574,23,Female,21.43,6.81,9.37,7,69,25,169,6.945841513,3,4,3
6/19/2024,6330,39,Male,23.85,5.86,6.01,2,22,140,68,6.037310127,8,9,9
10/12/2024,7703,18,Male,20.3,5.08,8.78,4,40,80,101,11.22588863,9,1,4
5/21/2024,7852,40,Male,23.92,4.6,4.69,1,54,18,126,6.811031734,6,8,7
12/11/2024,1759,37,Male,20.05,4.28,8.23,7,45,137,173,8.693852219,10,7,2
2/23/2024,6292,42,Female,22.68,7.84,9.16,4,72,42,115,6.680343997,7,7,3
7/26/2024,7586,25,Female,21.9,7.22,9.32,2,55,187,112,11.50730356,6,6,6
4/20/2024,1827,29,Male,23.6,7.64,8.04,10,30,50,28,4.833975728,9,6,7
3/5/2024,8812,35,Male,21.72,5.16,7.44,2,14,195,178,6.441658101,9,9,10
12/20/2024,2872,58,Female,20.2,2.75,6.55,4,42,21,110,5.096422423,3,3,10
8/10/2024,2921,55,Male,21.28,4.06,6.78,8,76,118,84,7.283027003,4,5,8
8/10/2024,2772,25,Female,21.05,1.83,4.78,4,19,121,136,9.579690138,6,9,4
12/7/2024,6426,19,Male,23.12,8.35,9.24,8,84,216,120,8.110001616,5,7,9
12/9/2024,5704,34,Male,20.02,2.5,6.49,8,8,272,116,8.563275931,8,10,5
10/23/2024,8123,27,Female,21.05,2.05,5,9,64,108,23,9.464641388,9,3,10
9/6/2024,5338,33,Female,22.67,6.96,8.29,10,65,284,39,6.574050002,7,10,9
4/7/2024,7472,34,Male,20.65,5.78,9.13,6,80,86,145,4.202036494,9,5,3
10/7/2024,6288,39,Female,23.47,8.22,8.75,8,2,84,172,7.223912753,9,4,2
3/3/2024,2587,27,Female,22.37,6.99,8.62,8,47,271,173,8.015144201,9,5,3
8/19/2024,2348,49,Male,21.52,2.57,5.05,9,21,263,36,4.558718862,8,6,1
2/2/2024,4168,19,Female,20.53,2.32,5.79,6,29,282,63,11.42686804,10,5,2
1/13/2024,4233,41,Male,23.12,6.03,6.91,2,41,296,160,5.651093938,9,6,7
7/28/2024,6978,54,Female,21.23,5.08,7.85,8,48,238,34,7.166004842,8,3,7
4/24/2024,8454,36,Male,21.77,3.55,5.78,4,75,113,84,8.947262134,4,4,4
8/24/2024,2065,42,Female,23.12,5.81,6.7,3,37,22,62,8.021763121,9,1,1
9/2/2024,7421,44,Male,23.67,7.02,7.36,9,31,126,94,7.928377699,7,9,10
6/29/2024,1360,57,Female,22.98,5.21,6.23,3,34,293,109,11.64569177,5,8,1
12/17/2024,2907,30,Male,21.23,3.52,6.29,9,81,191,152,5.106972758,8,6,2
7/24/2024,4286,55,Female,20.43,3.96,7.52,7,44,273,31,8.626494854,9,4,10
8/26/2024,8603,53,Male,20.35,5.18,8.83,10,73,174,2,4.965387597,5,8,1
10/31/2024,3770,55,Male,21.75,6.51,8.76,3,65,149,166,11.4359249,2,5,10
4/17/2024,1029,55,Female,22.13,4.05,5.92,1,78,206,58,9.732195279,4,8,7
8/5/2024,9904,20,Male,23.2,7.28,8.08,8,61,184,35,9.095217543,6,9,6
10/9/2024,1759,52,Female,23.83,7.85,8.02,7,52,88,18,8.890462123,6,8,9
6/19/2024,6595,35,Female,22.22,2.95,4.73,3,72,260,4,10.69605751,4,3,10
4/17/2024,7960,37,Male,23.58,8.09,8.5,7,21,233,174,11.22777051,7,8,8
10/14/2024,4114,56,Male,20.63,4.36,7.72,3,31,103,64,6.825020221,2,7,3
5/31/2024,8717,19,Male,20.67,1.53,4.87,2,61,15,93,8.026420834,4,8,1
8/9/2024,6459,59,Female,21.97,6.05,8.08,4,79,130,127,10.71727085,5,5,2
3/11/2024,5539,26,Female,22.85,6.08,7.23,2,60,20,13,10.34870307,5,6,9
5/19/2024,6141,36,Male,23.98,8.17,8.19,1,22,190,29,6.253086347,10,4,6
7/17/2024,8630,37,Female,20.03,2.28,6.25,7,45,151,45,4.141710805,8,7,3
11/22/2024,2547,28,Female,20.43,4.58,8.15,7,14,9,178,6.237486858,7,6,2
4/1/2024,5578,48,Male,21.57,3.12,5.55,2,61,240,154,10.41314072,4,6,3
3/31/2024,4725,59,Male,22.02,2.78,4.77,3,63,205,158,5.296874843,4,8,5
6/1/2024,5957,23,Female,23.53,4.34,4.8,6,77,119,24,10.89415307,5,2,7
1/30/2024,9002,45,Male,21.03,3.98,6.94,3,41,185,56,8.594957794,6,9,5
8/24/2024,2394,59,Male,21.38,3.17,5.78,9,50,23,45,8.802014565,3,3,4
8/3/2024,3939,56,Female,23.13,6.6,7.47,1,58,111,112,9.030272871,7,10,9
8/17/2024,5719,29,Male,21.73,5.75,8.02,10,10,55,22,10.9976882,4,4,3
6/12/2024,9831,57,Female,20.8,5.86,9.06,10,63,97,79,5.027317566,7,9,4
6/1/2024,2255,58,Female,23.02,3.86,4.85,1,16,256,93,6.453133581,9,6,4
12/7/2024,6302,34,Male,23.72,6.42,6.7,8,36,18,173,8.976235834,7,10,10
5/21/2024,9867,40,Female,21.08,2.16,5.08,5,14,146,103,6.359409171,4,5,10
10/3/2024,1202,29,Male,20.63,3.47,6.84,2,61,293,97,8.695959753,8,3,2
1/7/2024,1499,43,Female,23.52,6.09,6.57,6,7,169,118,5.43312211,5,10,8
8/24/2024,1649,58,Male,22.35,4.98,6.63,6,18,264,146,10.5021863,7,6,3
9/12/2024,8468,45,Male,23.18,7.97,8.79,8,11,189,39,5.684528527,4,9,5
3/13/2024,5496,32,Male,23.97,6.77,6.8,10,43,246,79,6.159362284,8,4,8
10/28/2024,5881,40,Female,22.47,4.77,6.31,10,45,256,143,6.193833368,6,2,3
4/22/2024,3472,39,Female,23.43,6.81,7.38,5,65,181,136,11.8071467,4,10,8
1/15/2024,8632,26,Male,22.37,7.62,9.25,8,71,110,105,9.239516225,6,5,1
12/28/2024,2719,35,Male,23.47,6.7,7.24,9,70,13,19,7.403482342,7,3,3
3/10/2024,8841,49,Female,23.33,6.38,7.05,2,86,5,109,8.425117787,6,4,10
3/27/2024,7743,22,Female,22.78,4.37,5.58,4,80,274,153,6.525830181,4,5,3
12/21/2024,9623,53,Female,22.8,5.47,6.67,2,62,115,112,8.785802353,9,6,1
12/27/2024,9166,30,Female,23.1,7.93,8.83,7,34,297,68,6.731117776,7,6,7
6/19/2024,8608,41,Male,22.42,3.06,4.64,9,66,90,13,8.040575292,7,9,4
9/27/2024,7255,33,Female,23.53,4.28,4.75,5,57,166,163,4.307431349,4,7,5
7/14/2024,5901,19,Male,22.55,7.74,9.19,2,10,156,24,7.200422916,9,6,9
3/6/2024,5790,50,Female,21.18,2.45,5.27,10,77,77,103,6.157207473,9,1,9
7/25/2024,8472,53,Female,20.72,2.56,5.84,1,57,104,25,10.79770436,4,2,9
11/14/2024,4758,32,Female,21.7,5.42,7.72,9,33,19,105,9.485487514,7,7,3
6/18/2024,6008,48,Female,20.15,3.74,7.59,1,8,206,166,5.79753213,4,8,2
8/1/2024,6193,50,Male,23.72,7.6,7.88,9,80,98,113,5.740032534,4,1,1
4/8/2024,4649,33,Female,23.02,6.35,7.33,10,0,209,104,9.151321669,5,5,3
1/28/2024,2260,21,Female,21.47,5.22,7.76,4,34,226,129,6.04679079,2,10,8
9/19/2024,6511,22,Male,23.65,6.35,6.7,8,6,188,82,9.37880581,7,4,6
11/2/2024,5117,21,Male,23.1,7.37,8.27,1,55,211,177,5.244089942,9,5,8
11/24/2024,4762,49,Male,21.3,4.84,7.54,3,36,48,58,10.80083062,5,5,6
8/12/2024,9358,23,Female,20.82,4.31,7.49,7,79,244,154,11.28625166,5,9,8
2/29/2024,2254,35,Female,23.63,5.45,5.82,4,1,232,163,5.006601922,8,3,6
3/4/2024,7468,25,Female,23.85,7.25,7.4,6,64,30,131,5.338877865,2,5,8
12/2/2024,9610,43,Female,20.12,2.58,6.47,9,85,140,41,8.240881238,4,3,3
2/21/2024,5584,38,Female,23.97,6.99,7.02,1,24,55,82,11.50844479,4,5,4
9/2/2024,8540,45,Female,20.02,3.51,7.49,2,45,159,124,6.360485368,3,6,9
12/2/2024,9697,59,Female,22.27,7.53,9.26,10,8,99,145,6.143978135,9,2,9
10/12/2024,8680,39,Female,21.07,6.14,9.08,8,88,15,53,5.132390808,4,2,2
8/12/2024,4847,36,Male,22.48,5.77,7.28,8,66,263,108,9.200892244,3,8,4
2/17/2024,9269,47,Male,23.18,6.45,7.27,10,49,257,54,10.21557111,6,10,8
5/16/2024,5378,56,Female,22.7,5.5,6.8,7,79,130,143,11.161217,10,9,3
5/27/2024,6596,28,Male,20.28,1.5,5.21,8,72,247,179,11.59191051,3,8,5
2/21/2024,6840,20,Male,21.8,6.72,8.92,1,56,144,177,7.328407241,6,7,1
11/13/2024,1442,18,Female,21.65,3.35,5.7,7,56,133,128,5.888063443,3,5,8
8/1/2024,3818,56,Male,22.08,6,7.92,6,65,192,63,6.567229338,4,2,4
12/29/2024,1758,27,Female,20.98,3.97,6.99,6,9,240,179,10.30692697,9,2,5
9/14/2024,4540,29,Female,23.63,5.82,6.19,1,65,214,80,10.28542075,5,2,9
1/4/2024,1315,39,Female,22.2,4.28,6.08,1,21,192,138,6.131159333,7,6,8
9/22/2024,8140,57,Female,20.73,5.19,8.45,5,67,265,116,6.172418662,8,10,5
7/21/2024,9364,47,Female,22.42,6.96,8.55,8,54,24,97,6.294671138,5,9,8
9/19/2024,3190,20,Female,21.42,3.63,6.21,4,32,148,144,8.894811868,8,2,9
2/22/2024,9838,47,Male,22.85,4.74,5.89,7,43,247,142,6.225106452,5,3,4
5/24/2024,3634,27,Male,20.22,4.53,8.31,8,32,296,117,8.411235799,7,4,2
8/31/2024,9331,34,Male,20.35,2.4,6.05,3,10,12,54,6.407005309,4,2,8
11/6/2024,5887,39,Female,20.12,1.75,5.64,1,46,20,159,9.606835822,9,4,8
9/25/2024,4661,41,Female,21.72,2.83,5.12,4,39,65,86,5.938829561,7,1,2
8/5/2024,7852,21,Female,21.33,4.5,7.17,3,85,228,82,9.520717914,8,4,7
4/14/2024,5815,42,Female,23.5,6.34,6.84,1,84,179,162,6.985503148,1,6,10
11/12/2024,8035,22,Male,22.12,5.93,7.82,5,33,8,37,8.464216313,10,3,7
7/16/2024,2958,34,Female,23.45,8.94,9.49,3,45,133,15,10.63457912,7,9,4
11/8/2024,4988,40,Female,22.17,3.11,4.94,1,1,104,176,4.21448366,4,7,5
5/13/2024,3923,51,Male,23.93,8.65,8.72,6,62,133,52,11.82313486,5,9,5
11/17/2024,1713,37,Male,22.78,4.69,5.91,4,0,218,14,7.722502607,6,2,5
12/24/2024,9846,36,Female,21.52,5.49,7.97,6,89,26,27,6.688972287,8,6,9
4/28/2024,9461,34,Male,21.63,6.88,9.25,1,0,96,63,7.577914469,5,6,7
8/25/2024,1880,53,Female,23.07,5.95,6.89,5,81,0,138,9.140801456,8,3,6
2/19/2024,5318,34,Female,22.87,7.44,8.57,5,59,250,57,10.36112578,10,6,3
6/18/2024,2388,57,Male,21.1,6.05,8.95,3,17,123,169,9.443172233,8,7,1
8/30/2024,6192,27,Male,20.53,5.26,8.73,7,76,246,86,7.250034131,8,5,10
8/21/2024,9162,44,Female,20.43,3.89,7.45,5,26,111,168,9.286687117,9,8,10
10/8/2024,3577,53,Female,23.95,5.16,5.21,1,47,64,32,11.65580952,7,4,5
8/28/2024,6020,58,Male,20.97,4.91,7.94,10,15,229,175,11.06062087,5,3,3
4/8/2024,2725,31,Female,22.97,5.3,6.33,7,8,56,168,11.34833672,1,4,4
5/8/2024,6493,20,Male,20.02,2.09,6.07,1,30,64,121,4.264745054,6,9,10
3/9/2024,6047,57,Male,23.52,5.23,5.72,10,7,72,44,11.80143309,9,6,10
11/6/2024,6490,41,Male,22.85,5.17,6.32,9,69,2,148,9.291776445,4,3,2
9/8/2024,1915,53,Female,20.73,5.83,9.09,9,37,142,156,7.916952353,8,1,5
12/15/2024,6856,36,Female,20.95,2.91,5.96,6,45,256,95,5.885509311,9,1,6
9/29/2024,8100,37,Male,21.1,2.43,5.33,7,43,221,165,10.60741352,2,10,9
10/10/2024,7471,52,Female,20.45,1.55,5.1,9,0,253,154,11.77717746,9,8,5
6/23/2024,2386,52,Female,21.25,2.39,5.14,6,75,4,25,4.295341145,3,7,1
10/3/2024,6498,25,Male,23.58,4.29,4.71,6,5,80,103,11.29500121,4,9,7
11/25/2024,2810,24,Male,22.38,6.22,7.84,10,86,179,115,7.958057917,4,5,9
12/9/2024,7058,57,Female,22.22,4.21,5.99,6,45,169,133,5.770948476,9,2,5
10/7/2024,8862,36,Male,20.15,2.09,5.94,1,70,16,121,6.6424615,6,1,2
4/27/2024,1665,34,Female,20.92,5.06,8.14,5,40,256,88,10.65406513,4,4,4
9/30/2024,3570,19,Male,22.87,6.2,7.34,7,5,11,161,7.394728387,5,5,8
1/5/2024,1108,53,Female,22.15,3.41,5.26,4,61,225,131,8.179725988,6,9,2
10/11/2024,2616,44,Male,22.05,4.77,6.72,10,22,203,87,4.690666112,9,1,6
2/22/2024,8841,50,Male,22.95,7.6,8.65,2,79,298,169,7.351747581,7,1,10
3/4/2024,1175,49,Female,23.08,6.21,7.13,6,54,184,120,11.0635768,5,4,9
4/30/2024,7290,43,Female,23.72,8.58,8.86,8,73,228,27,7.419917201,9,9,3
9/9/2024,2542,30,Female,20.82,5.78,8.96,2,4,28,164,5.865824579,8,1,6
8/20/2024,7550,30,Female,21.15,2.78,5.63,6,18,73,9,8.36322052,8,9,2
9/2/2024,8820,57,Female,23.08,6.62,7.54,9,41,298,127,5.540704374,8,3,9
9/13/2024,9308,36,Female,22.05,6.1,8.05,9,9,283,33,11.82998332,3,10,8
9/29/2024,2210,20,Male,21.62,3.83,6.21,2,49,245,68,8.912921236,7,5,8
8/16/2024,7393,24,Male,23.88,8.87,8.98,9,58,154,82,6.182627079,5,7,3
8/25/2024,5633,39,Male,20.55,1.1,4.55,7,5,71,179,4.627672004,3,3,9
5/15/2024,1913,47,Male,21.27,3.16,5.89,6,9,208,8,9.319521537,4,3,2
10/19/2024,9809,46,Male,23.07,4.79,5.73,9,27,277,84,7.753026493,3,3,10
5/13/2024,5063,49,Male,20.53,4.73,8.2,7,56,125,11,4.010829006,5,4,7
9/14/2024,3162,31,Male,20,1.15,5.15,2,55,117,118,9.241838569,6,2,3
9/18/2024,7430,48,Male,20.18,4.48,8.3,10,1,233,3,6.939730557,6,7,7
1/3/2024,5192,38,Female,22.78,4.15,5.37,1,55,216,96,9.384504296,5,2,1
1/20/2024,2960,29,Female,20.83,3.65,6.81,4,69,182,101,8.179553163,8,7,9
10/17/2024,2715,40,Female,21.95,5.56,7.61,1,63,153,47,6.014517616,8,7,9
5/7/2024,3387,33,Female,21.7,3.26,5.56,8,47,154,87,11.07666634,9,3,3
11/14/2024,1284,46,Female,22.48,5.09,6.61,8,86,163,169,11.88753169,4,4,5
12/28/2024,4740,56,Female,22.05,3.49,5.44,1,56,164,60,6.148791463,7,9,9
3/5/2024,6359,40,Female,20.33,4.42,8.08,2,89,33,80,11.18043604,8,4,2
7/30/2024,9699,33,Female,23.18,5.17,5.98,10,38,88,173,11.34035916,8,9,8
7/4/2024,6618,33,Female,20.03,1.79,5.75,9,2,235,50,6.733254669,3,9,4
6/18/2024,6413,36,Male,23.47,8.17,8.71,3,72,251,133,7.807070422,7,6,1
5/15/2024,7330,19,Female,22.27,4.86,6.59,10,63,49,153,6.401445901,10,4,2
8/5/2024,8466,57,Male,21.55,3.94,6.39,7,70,134,145,6.227978485,10,7,1
9/28/2024,5864,57,Female,21.42,2.12,4.7,5,0,154,178,4.668015296,6,3,7
5/21/2024,2142,46,Female,20.13,4.78,8.64,10,16,67,109,6.21832685,9,5,6
7/21/2024,8874,30,Female,22.95,7.09,8.14,3,29,69,70,4.510508723,5,6,3
7/6/2024,8043,42,Female,23.18,5.63,6.44,2,75,237,25,5.132938056,5,7,4
8/19/2024,8899,19,Male,21.38,5.99,8.61,8,34,33,5,7.176433889,7,1,4
7/5/2024,3444,41,Male,20.78,3.71,6.92,2,47,170,5,5.640153799,4,8,6
8/26/2024,6553,32,Male,20.07,5.38,9.32,4,33,80,32,11.86033439,9,2,3
9/15/2024,8191,22,Male,20.38,4.98,8.59,5,44,210,56,5.228095431,8,3,1
12/5/2024,4207,20,Male,23.97,6.67,6.71,9,88,216,113,11.67730049,4,2,7
9/15/2024,6494,39,Female,22.82,4.42,5.6,6,73,115,112,6.214887452,8,4,1
9/30/2024,7400,21,Female,23.6,5.38,5.78,3,89,14,135,8.919103064,6,3,6
4/16/2024,4793,38,Female,20.42,3.34,6.93,3,0,202,79,10.27870106,9,1,1
5/28/2024,5647,39,Male,23.42,4.97,5.55,1,59,22,168,11.25297892,4,3,7
7/29/2024,2172,37,Male,23.05,8.3,9.25,7,70,32,50,5.387055567,8,10,5
6/10/2024,6202,44,Female,22.43,4.45,6.01,9,17,288,160,8.582212133,9,6,6
11/12/2024,6516,42,Female,23.63,4.52,4.89,8,43,189,120,4.192301573,10,9,9
10/13/2024,2568,46,Female,22.62,5.29,6.67,8,29,277,95,9.313617463,10,4,8
4/2/2024,9500,26,Male,20.92,5.38,8.46,7,41,259,132,7.585286987,9,9,6
7/3/2024,9048,57,Male,23.48,8.8,9.32,9,27,155,35,10.55181054,6,6,10
3/19/2024,7358,36,Female,20.92,6.37,9.45,8,81,201,104,11.84294993,10,10,1
8/23/2024,9204,55,Male,22.37,5.14,6.78,6,62,157,110,7.621803413,5,8,7
2/13/2024,5497,57,Female,22.42,6.97,8.56,1,76,240,74,9.717690676,8,10,2
6/16/2024,3105,45,Female,20.02,0.84,4.83,3,71,43,96,7.125826925,3,6,7
10/4/2024,4482,44,Male,20.57,5.99,9.42,2,9,110,27,8.819482273,9,1,3
9/4/2024,6320,50,Female,21.25,5.94,8.69,5,63,211,119,5.607509761,9,1,8
2/9/2024,9420,22,Male,22.1,2.71,4.61,1,74,51,100,9.568125955,9,10,4
8/23/2024,7992,30,Female,21.67,3.44,5.78,4,37,253,139,4.168576085,5,2,7
9/9/2024,1847,50,Female,21.03,5.65,8.62,2,9,65,178,9.61794651,9,3,8
8/27/2024,6020,44,Male,20.38,2.89,6.5,1,29,185,167,4.067163937,4,7,1
5/12/2024,4061,49,Female,21.42,2.42,5,5,24,140,19,9.868466823,9,5,3
11/16/2024,2409,48,Male,21.02,1.77,4.75,5,27,124,102,8.002228282,10,5,2
12/11/2024,2548,33,Female,22.07,3.66,5.59,9,21,295,36,4.232811611,4,8,10
12/29/2024,2658,53,Male,20.88,5.37,8.48,4,23,232,148,8.811009692,6,8,5
3/25/2024,5384,27,Male,23.83,9.11,9.28,6,40,211,72,11.14256416,4,8,8
2/28/2024,7879,20,Male,21.98,5.62,7.64,2,1,275,96,6.11892786,9,4,8
2/7/2024,6572,32,Female,23.88,8.32,8.43,6,4,91,0,10.03387214,3,9,3
12/22/2024,1142,34,Male,22.68,4.63,5.95,10,44,133,98,10.88540687,7,2,6
8/5/2024,9100,41,Male,22.83,8.19,9.36,9,60,160,177,9.760064317,10,9,7
2/26/2024,3422,32,Male,21.98,5.39,7.41,2,65,289,100,4.09301281,6,9,10
8/23/2024,5145,27,Female,20.67,3.37,6.7,3,85,103,109,9.398498719,8,10,6
5/16/2024,9393,43,Male,22.85,6.04,7.19,6,1,209,161,11.3476378,3,6,8
9/7/2024,3429,57,Female,22.75,7.94,9.19,6,38,180,82,10.54692641,10,9,6
2/26/2024,3962,41,Male,20.28,1.03,4.74,4,9,246,77,6.087138442,6,5,4
5/30/2024,7494,50,Female,22.17,6.85,8.68,1,31,85,35,11.63745587,9,2,1
8/8/2024,8702,54,Male,22.25,5.3,7.05,9,4,209,34,6.613070882,7,10,8
3/19/2024,4978,57,Female,23.68,6.25,6.57,6,19,149,47,6.765621639,5,1,3
6/20/2024,3010,40,Female,21.32,6.7,9.38,8,66,257,21,10.53835409,8,4,8
11/17/2024,7257,49,Male,21.3,2.36,5.06,7,20,214,143,11.37738511,4,10,10
4/1/2024,9233,56,Female,20.27,2.64,6.37,5,85,230,49,4.357682196,6,2,2
1/30/2024,3971,51,Male,23.78,6.49,6.71,10,77,93,118,10.43970984,9,3,4
6/7/2024,7741,21,Female,20.75,6.25,9.5,6,58,237,71,4.546967034,4,5,6
9/12/2024,3581,55,Female,22.02,5.86,7.84,8,64,232,167,10.69181104,4,1,9
11/23/2024,4238,57,Female,22.9,8.11,9.21,8,32,18,33,7.488332663,8,9,3
12/14/2024,2540,42,Male,23.97,7.32,7.35,10,36,214,125,9.167332211,8,7,2
2/27/2024,6921,42,Female,23.52,8.03,8.52,6,88,192,108,5.124310232,9,5,5
1/8/2024,1219,38,Female,21.08,2.17,5.09,10,72,182,2,10.07286995,8,9,10
5/12/2024,7299,39,Female,21.47,6.89,9.42,7,76,201,95,4.10218968,4,6,9
9/22/2024,2063,26,Male,23.37,7.93,8.57,4,4,167,145,10.14968727,3,10,5
2/14/2024,9271,56,Male,21.27,2.76,5.49,8,23,115,12,6.314819282,8,5,4
1/14/2024,1256,43,Female,20.25,0.83,4.58,8,54,71,161,5.938346634,10,3,7
6/7/2024,2608,35,Female,23.65,4.25,4.6,4,18,99,115,11.02353251,8,4,5
5/24/2024,3210,22,Male,22.25,5.05,6.8,8,5,19,23,10.80977549,8,4,10
11/24/2024,9387,42,Female,21,5.98,8.98,8,59,215,109,6.32389417,4,5,2
10/19/2024,3789,19,Female,21.17,4.63,7.46,8,42,149,147,4.253950123,8,10,1
1/6/2024,8849,41,Male,20.52,3.34,6.83,4,22,86,112,10.74462816,5,6,1
12/10/2024,7453,45,Female,23.52,8.94,9.43,4,35,106,125,8.004317417,10,6,8
8/24/2024,3093,59,Female,23.62,4.63,5.01,2,26,53,177,4.741003864,5,9,4
4/1/2024,8028,59,Male,22.17,3.59,5.43,8,54,55,78,5.50033832,3,8,9
1/28/2024,1635,49,Female,20.17,4.12,7.95,7,57,130,4,11.84445632,3,5,2
9/11/2024,3418,54,Female,21.77,2.73,4.96,7,53,60,107,6.376425444,5,7,3
12/30/2024,4332,21,Female,20.17,5.52,9.35,10,4,180,139,7.898638046,8,10,8
